dane_code,department,dept_capital,notary_offices,telecom_offices,post_offices,health_centers,health_posts,schools,libraries,fire_stations,jails,public_instrument_offices,tax_offices,municipal_employees,primary_enrollment,secondary_enrollment,infant_mortality,aqueduct_coverage,sewage_coverage,electricity_coverage,vaccination_coverage,not_poor_1993,not_poor_2005,life_quality_index,tax_per_capita_2002,crown_employees_1794,crown_employees_nonmilitary_1794,colonial_state_index,colonial_city,royal_road_distance,literacy_1918,schooling_1918,vaccination_1918,longitude,latitude,area_sqkm,elevation_m,rainfall_mm,distance_coast_km,distance_magdalena_km,highway_distance_m,population_1995,pop_density_1995,urban_share_1995,malaria_incidence,oil_producer,land_agri_share,land_mountain_share,slaves_share_1843,encomienda_1560,gold_mine_1560,foundation_year,population_1843
50287,Meta,0,0,1,1,1,0,2,1,0,1,0,0,13,2.4102,0.670892,15.4661,39.1995,38.7287,58.505,0.451172,54.285,54.91,47,48121.6,0,0,0,0,141.765,,,,-73.63,3.44,576,400,2850,384.738,148.52,8633.29,9525,16.5365,0.353324,8.74939,0,0.583333,0,0,0,0,1942,2892.24
50313,Meta,0,1,1,1,0,1,21,1,1,0,0,1,60,1.39196,0.958573,12.4004,46.6301,67.7646,77.3406,0.626444,63.7089,66.34,62,40597.2,0,0,0,0,129.834,,,,-73.73,3.52,381,450,2950,364.509,136.065,76.273,39844,104.577,0.777293,17.4339,0,0.866667,0,0,0,0,1939,2892.24
50318,Meta,0,0,1,1,0,0,5,1,1,1,0,1,19,1.4725,0.749677,21.2766,84.2172,57.8914,84.7853,0.71521,70.5578,70.58,57,85581.4,0,0,0,0,93.0631,,,,-73.76,3.85,638,518,5150,338.653,121.691,2325.05,8169,12.8041,0.577018,1.32877,0,0.28,0.76,0,0,0,1954,2892.24
50325,Meta,0,,,,,,,,,,,,4,1.49418,0.138816,34.577,30.6365,4.87805,16.1808,0.366588,17.864,0,40,1341.87,0,0,0,0,292.269,,,,-72.25,2.79,11938,518,5150,563.063,321.95,1658.32,9901,0.829368,0.167759,45.1354,0,0.231388,0,0,0,0,1989,2892.24
50330,Meta,0,0,1,1,0,0,5,0,0,0,0,0,30,1.18209,0.183175,24.4979,41.0601,22.6661,21.7168,0.404897,25.5834,0,41,4786.6,0,0,0,0,102.993,,,,-74.04,3.24,1980,450,2950,332.198,108.317,7199.77,13318,6.72626,0.263242,3.65642,0,0.5625,1,0,0,0,1972,2892.24
50350,Meta,0,0,1,1,0,0,4,1,0,0,0,0,5,1.40495,0.160181,55.7059,13.4201,10.5658,11.0165,0.616127,19.6182,0,37,11800.7,0,0,0,0,179.849,,,,-73.74,1.98,11229,518,5150,382.457,186.978,34966.6,12245,1.09048,0.224877,87.388,0,0.189448,0.057554,0,0,0,1980,2892.24
50370,Meta,0,,,,,,,,,,,,26,1.14858,0.147453,19.3829,11.9431,7.2401,8.04456,0.596685,8.39971,55.65,34,1379.04,0,0,0,0,78.5457,,,,-74.42,3.07,6307,518,5150,300.144,96.454,422.15,8968,1.42191,0.19376,11.0303,0,0.397727,0.613636,0,0,0,,2892.24
50400,Meta,0,0,1,1,1,0,4,1,0,1,0,0,33,0.947813,0.243885,14.9312,56.2623,23.6665,15.0929,0.277218,45.3688,55.61,48,7649.18,0,0,0,0,99.4856,,,,-73.83,3.38,852,518,5150,329.52,100.336,20634.2,15124,17.7512,0.288769,1.80316,0,0.382353,0.764706,0,0,0,1981,2892.24
50450,Meta,0,,,,,,,,,,,,15,1.27265,0.150043,45.5343,53.5374,29.6025,66.9958,0.178735,10.964,0,39,13223.7,0,0,0,0,265.904,,,,-72.64,2.68,1298,518,5150,491.562,278.039,3556.92,10664,8.21572,0.306345,40.2757,0,0.367347,0,0,0,0,1989,2892.24
50568,Meta,0,0,1,1,0,0,3,1,0,1,0,0,35,1.40952,0.255213,25.2431,32.0678,18.2455,25.5437,0.487593,26.6591,42.46,52,20476.9,0,0,0,0,194.336,,,,-72.1,4.28,17536,150,2150,547.074,299.181,895.419,17719,1.01044,0.247954,7.62535,1,0.305476,0,0,0,0,1932,2892.24
50573,Meta,0,1,1,1,0,7,26,1,1,1,1,1,50,1.35665,0.600884,26.4354,72.1697,52.5478,65.46,0.422976,53.1609,67.19,57,59571.3,0,0,0,0,141.567,,,,-72.98,4.06,6239,181,2750,482.357,203.044,725.399,25207,4.04023,0.604348,3.51055,1,0.333333,0,0,0,0,1950,2892.24
50577,Meta,0,0,1,1,0,0,4,1,0,1,0,1,4,1.22717,0.200466,38.1846,8.56713,0.250501,33.8677,0.440622,32.0823,46.16,45,91836.3,0,0,0,0,172.699,,,,-73.39,3.25,2061,250,2780,426.065,183.11,1594.7,12811,6.21591,0.323989,37.7258,0,0.349515,0,0,0,0,1965,2892.24
50590,Meta,0,0,1,1,1,0,2,0,0,0,0,0,11,1.01315,0.113555,43.712,20.1255,18.674,17.7717,0.473632,17.3845,0,37,4705.34,0,0,0,0,206.558,,,,-73.13,2.52,3772,250,2780,444.998,243.014,20807.4,17116,4.53765,0.216886,61.1717,0,0.415385,0,0,0,0,1984,2892.24
50606,Meta,0,0,1,1,0,0,6,0,0,1,0,1,57,1.31707,0.808815,12.5398,69.6259,55.8603,72.5187,0.366705,64.3746,72.46,61,49476,0,0,0,0,75.0455,0.255223,0.0214568,0.232637,-73.6,4.24,289,550,5300,385.55,132.961,974.548,11900,41.1765,0.523205,1.89368,0,0.461539,0,0,1,0,1880,2892.24
50680,Meta,0,0,1,2,1,0,2,1,0,1,0,1,5,2.70755,0.961522,25.8598,71.4286,73.8722,66.7293,0.842886,53.322,54.97,49,422178,0,0,0,0,141.864,,,,-73.15,3.69,814,240,2600,414.734,178.792,1023.72,2662,3.27027,0.547435,10.604,0,0.866667,0,0,0,0,1961,270
50683,Meta,0,0,1,1,1,0,3,1,0,1,0,1,14,1.33371,0.338617,27.5875,36.6268,19.4112,25.0998,0.47837,35.6672,54.8,46,17546.1,1,1,1,0,120.717,,,,-73.9,3.2,1163,450,2700,365.864,123.722,1528.27,10190,8.76182,0.237029,12.808,0,0.3,0.16,0,0,0,1555,63
50686,Meta,0,0,1,1,0,1,2,1,0,0,0,0,3,1.45273,0.618302,,54.8611,20.8333,29.8611,0.482834,75.2831,63.05,43,2508.57,0,0,0,0,52.7534,,,,-73.71,4.46,162,1766,2850,373.103,125.234,3007.07,1578,9.74074,0.224757,1.00669,0,0,1,0,0,0,1982,2892.24
50689,Meta,0,1,1,1,0,1,14,1,1,1,1,1,62,1.30145,0.706269,25.4428,78.2668,73.0236,73.0236,0.487907,65.7561,67.13,61,53403.8,0,0,1,1,114.441,0.287221,0.0617246,0.477978,-73.7,3.69,6454,419,3750,442.324,131.622,99.251,18939,2.93446,0.771449,8.15636,0,0.255725,0,0,1,0,1550,647
50711,Meta,0,0,1,1,0,0,5,1,1,0,0,0,5,1.68679,0.197481,37.0862,29.0504,19.5266,26.3736,0.388543,21.5549,52.96,39,0,0,0,0,0,143.328,,,,-73.75,3,4749,450,2700,400.589,164.317,4048.81,17993,3.7888,0.197131,66.2428,0,0.324873,0.263959,0,0,0,1964,2892.24
52001,Narino,1,2,3,3,2,2,26,3,1,3,1,2,864,1.0875,0.819337,13.9717,94.0327,80.1651,95.1417,0.429405,73.4043,78.35,75,46527.1,4,4,1,1,3.3237,0.452376,0.102945,0.583158,-77.3,1.2,1181,2527,1150,170.891,109.888,768.992,345015,292.138,0.895283,0.341878,0,0.0222222,0.911111,0.0137283,1,0,1539,9688
52019,Narino,0,1,1,1,1,0,6,1,0,0,0,0,69,1.14789,0.38164,20.2083,9.95116,0.793651,57.9365,0.14856,14.3784,54.47,42,1425.32,0,0,0,0,2.19332,0.280466,0.0371803,0.52574,-77.11,1.47,83,1950,1740,154.669,75.8292,2888.48,18514,223.06,0.264378,0.103407,0,0,1,0,0,0,1854,2892.24
52022,Narino,0,0,1,1,0,1,4,1,1,0,1,0,26,0.944297,0.811368,89.2857,34.188,26.7806,80.8405,0.329772,42.0272,57.11,51,7739.4,0,0,0,0,6.44498,0.470372,0.17941,0.644678,-77.73,0.89,65,3013,970,134.749,168.96,2976.46,8431,129.708,0.17835,0,0,1,1,0,0,0,1728,2892.24
52036,Narino,0,0,1,1,0,1,4,0,0,1,0,0,32,0.54539,0.260998,15.046,55.9406,28.9191,78.9604,0.146073,23.8174,53.86,44,1479.81,0,0,0,0,11.6914,0.402635,0.214514,0.750685,-77.55,1.27,73,1358,1660,130.825,126.977,639.067,16802,230.164,0.277885,0.0695912,0,0,1,0.0006118,0,0,1544,3269
52051,Narino,0,0,1,1,1,0,2,1,0,0,0,0,33,1.87325,0.607083,19.536,67.8756,14.8532,74.9568,0.422771,40.0643,28.34,42,1472.22,0,0,0,0,4.19582,0.231074,0.028962,0.750675,-77.16,1.53,63,2200,1720,149.781,77.2628,51.942,7090,112.54,0.216146,0.0662164,0,0,1,0,0,0,1857,2892.24
52079,Narino,0,1,1,1,0,6,10,0,1,0,1,1,26,1.67532,0.360013,16.6061,4.12786,0.251699,2.74352,0.409615,11.57,36.45,39,8607.49,6,6,2,0,2.7116,0.311315,0.0491498,0.210688,-78.18,1.67,1877,36,5910,62.954,173.944,309.14,26855,14.3074,0.223017,33.7107,0,0.376812,0.652174,0.261945,0,1,1616,4772
52083,Narino,0,0,1,2,0,1,4,0,0,0,0,0,16,2.27207,1,71.25,64.2424,3.15151,78.1818,0.398493,48.8312,64.35,46,2930.43,1,1,0,0,6.49721,,,,-77.06,1.59,48,2162,1730,145.079,62.9115,163.247,5641,117.521,0.496197,0,0,0,1,0,1,0,1985,2892.24
52110,Narino,0,0,1,1,1,0,4,0,0,0,0,0,22,1.28584,0.500292,23.4733,49.774,30.565,51.2994,0.374142,42.5468,47.36,42,12555.6,0,0,0,0,3.28967,0.326351,0.0382944,0.333065,-77.18,1.38,682,1960,1550,165.424,86.501,894.648,20188,29.6012,0.184458,0.01194,0,0.136364,1,0.0065735,1,0,1761,1217
52203,Narino,0,0,1,1,0,1,3,0,0,1,0,1,12,1.57337,0.368112,16.835,50.8376,16.7526,84.2784,0.446538,34.2934,48.55,38,1437.44,0,0,0,0,3.40491,,,,-77.06,1.64,63,1914,1780,140.906,56.9477,2029.97,9479,150.46,0.124179,0.41821,0,0,1,0,0,0,1905,2892.24
52207,Narino,0,0,1,2,1,0,2,0,1,1,1,0,49,0.880554,0.357558,30.4914,84.7332,27.8162,78.9032,0.382272,48.5081,48.36,44,2383.73,0,0,0,0,3.99607,0.141577,0.0494746,0.786996,-77.49,1.21,132,1640,1360,142.374,124.871,3267.34,11901,90.1591,0.151858,0.666839,0,0.333333,1,0.0029927,1,0,1870,2339
52210,Narino,0,0,1,2,1,0,4,0,0,0,0,0,13,1.22134,0.286779,53.8462,76.5828,16.7048,79.0999,0.412301,59.8807,42.39,46,2637.99,0,0,1,0,7.31136,0.42723,0.140979,0.694545,-77.57,0.92,45,2475,1173,150.467,154.407,2470.39,7237,160.822,0.192777,0,0,0,1,0,0,0,1869,2892.24
52215,Narino,0,0,1,1,0,1,5,1,0,0,0,0,13,1.395,0.530555,28.8676,41.7837,10.6641,70.4744,0.297652,24.7765,38.06,45,2722.04,0,0,0,0,12.6916,0.275786,0.0842278,0.675909,-77.55,0.86,282,2867,1020,172.687,158.026,9643.37,14090,49.9645,0.16829,0.199057,0,0,1,0,1,0,1632,1264
52224,Narino,0,0,1,2,0,1,3,0,0,0,0,0,18,2.259,0.398498,8.26446,35.2985,17.6866,82.3134,0.387099,32.5259,49.41,50,2051.24,0,0,1,0,6.6984,0.348504,0.0659341,0.778141,-77.75,0.86,48,2980,980,133.982,173.79,1705.42,7963,165.896,0.235257,0.04148,0,0.666667,1,0.0025829,1,0,1911,2323
52227,Narino,0,1,1,1,1,0,4,1,0,1,0,0,14,1.41043,0.586928,6.72502,51.4486,22.2046,57.7863,0.479186,16.3936,59.76,60,5753.75,0,0,1,0,14.8112,0.241502,0.0288522,0.721179,-77.82,0.92,1265,3032,971,104.998,175.888,170.055,27066,21.396,0.231649,0.0083414,0,0.103448,1,0.0029164,1,0,1529,3086
52233,Narino,0,0,1,1,0,1,2,1,0,0,0,0,9,1.61318,0.276361,25.646,34.0641,1.09612,14.3339,0.650634,25.2387,0,35,536.963,0,0,0,0,53.8376,,,,-77.63,1.65,365,1300,1640,109.763,115.491,659.298,6961,19.0712,0.137873,0.84397,0,0.9,1,0,0,0,1968,2892.24
52240,Narino,0,,,,,,,,,,,,15,0.932932,0.270806,28.2854,65.6425,33.9665,60.838,0.289154,41.4074,58.8,49,32115.1,0,0,0,0,14.4455,,,,-77.33,1.4,148,1950,1740,150.616,75.312,427.18,12312,83.1892,0.306936,0.0928117,0,0.666667,1,0,0,0,1992,2892.24
52250,Narino,0,1,1,2,0,0,5,0,1,0,0,1,13,2.38231,0.533327,175.808,49.4163,24.5481,63.7642,0.72301,23.0217,29.63,38,4450.36,0,0,0,0,83.9779,,,,-78.18,2.52,2485,5,3680,37.2993,178.573,39122,17883,7.19638,0.266014,117.162,0,0.205882,0.470588,0,0,0,1890,2892.24
52256,Narino,0,0,1,1,1,0,2,0,0,1,0,0,9,0.755078,0.099795,11.6279,0.204221,0,15.6569,0.508872,0.30103,28.98,29,198.385,0,0,0,0,28.0485,0.244973,0.0199166,0.362899,-77.37,1.75,566,1645,1780,96.2305,84.4027,587.518,15219,26.8887,0.147005,0,0,0.7,0.85,0,0,0,1815,2892.24
52258,Narino,0,0,1,1,1,0,3,0,0,0,0,0,13,1.34122,0.246871,15.1862,63.1602,23.2135,41.5446,0.513375,29.1816,49.89,38,2584.79,0,0,0,0,0.955605,0.27293,0.0371747,0.512215,-77.1,1.43,255,1600,1780,168.585,78.8206,33.548,16293,63.8941,0.119129,0,0,0,1,0,1,0,1760,1805
52260,Narino,0,1,1,1,1,0,4,1,0,1,0,1,25,0.736793,0.283994,21.6666,49.8199,19.2554,51.241,0.193835,26.1327,54.66,43,11764.7,0,0,0,0,23.3315,0.319507,0.0615878,0.860923,-77.42,1.42,403,2216,1715,135.39,104.002,3624.02,34220,84.9132,0.220001,0.0112979,0,0.928571,1,0.0040486,1,0,1713,1976
52287,Narino,0,0,1,1,0,1,3,0,0,0,0,0,18,0.542879,0.407463,26.9002,57.3279,15.9109,43.3198,0.435796,54.9,43.27,40,7638.32,0,0,0,0,16.104,0.387888,0.121106,0.793068,-77.47,1.01,407,2380,1220,170.859,141.99,7468.5,16604,40.7961,0.320698,0,0,0,0.916667,0.0051724,1,0,1616,1160
52317,Narino,0,0,1,1,1,0,5,1,0,0,0,0,23,0.706556,0.377097,19.4131,59.492,17.5936,73.262,0.286331,24.2187,60.09,49,8645.75,0,0,0,0,12.8973,0.264512,0.0714636,0.820605,-77.76,0.97,159,3087,940,129.871,166.873,801.618,21959,138.107,0.16851,0.0803123,0,0.5,1,0.0075251,1,0,1535,2392
52320,Narino,0,0,1,1,1,0,5,0,0,0,0,1,24,0.610097,0.18932,15.1119,61.4296,21.6505,71.3398,0.206318,21.0798,51.75,41,2752.22,0,0,0,0,1.85695,0.354558,0.0821534,0.755544,-77.58,1.14,131,2670,1110,135.577,136.606,4383.26,25463,194.374,0.198916,0.0441889,0,0.25,1,0.001318,1,0,1676,3035
52323,Narino,0,0,1,1,1,1,5,1,0,0,1,0,26,1.10056,0.927931,15.3846,91.8234,41.0466,85.9362,0.447222,65.2477,52.56,48,43951.2,0,0,0,0,5.31473,0.511841,0.132568,0.726553,-77.6,0.93,35,2830,1040,145.833,157.981,1888.97,6023,172.086,0.391992,0,0,0,1,0,1,0,1830,2892.24
52352,Narino,0,1,1,1,0,1,4,1,0,0,1,1,31,1.2184,0.738637,79.0123,67.8489,22.4364,67.4634,0.468642,45.8413,45.89,43,16595.5,0,0,0,0,10.217,0.299196,0.0782551,0.759574,-77.55,0.98,82,2985,1980,145.614,150.115,1488.34,7203,87.8415,0.240746,0.045161,0,0.2,1,0,1,0,1711,2892.24
52354,Narino,0,0,1,1,0,1,2,0,0,0,0,0,11,0.845702,0.360791,78.125,51.9359,16.8224,78.3044,0.259844,36.1564,50.57,39,1687.69,0,0,0,0,8.25093,0.232988,0.0583133,0.802892,-77.53,1.07,86,2550,1210,143.282,138.002,335.854,9912,115.256,0.124516,0.086192,0,0.25,1,0,0,0,1572,2892.24
52356,Narino,0,2,1,1,1,1,38,0,1,1,1,1,233,1.31384,0.907078,15.3387,79.4334,63.5096,84.0985,0.60298,63.246,69.78,69,28355.9,0,0,0,0,2.71501,0.345083,0.0746251,0.833343,-77.67,0.84,1707,2897,1020,179.803,170.311,86.614,85040,49.8184,0.792579,0.127334,1,0,0.712121,0.0017044,1,0,1585,5867
52378,Narino,0,1,1,1,0,0,5,1,0,1,1,0,18,1.23274,0.768775,34.1933,58.9132,43.605,72.0013,0.302907,58.6205,37.91,47,5763.64,0,0,0,0,9.78718,0.265759,0.0751778,0.622941,-77.01,1.57,237,2162,1730,154.746,58.4349,6165.98,17411,73.4641,0.366727,0,0,0,1,0.0008562,1,0,1742,3504
52381,Narino,0,0,1,1,0,1,3,0,0,0,0,0,16,0.625316,0.247387,33.6086,4.7858,7.10151,66.4994,0.208049,19.5792,53.79,39,1369.53,0,0,0,0,11.7507,0.349828,0.0644194,0.843165,-77.43,1.3,143,2180,1720,142.564,115.595,1723.31,18370,128.462,0.114212,0.0234082,0,0.5,1,0.0003396,1,0,1820,2945
52390,Narino,0,,,,,,,,,,,,10,0.752896,0.281472,38.3513,0.43956,0,23.0769,0.620498,29.2,18.73,36,1976.6,0,0,0,0,75.7541,,,,-78.2962,2.44589,459,595,1220,31.7864,191.474,51512.8,5842,12.7277,0.538698,179.556,0,0.333333,0,0,0,0,1988,2892.24
52399,Narino,0,1,2,1,1,0,9,1,1,1,1,1,74,0.83352,0.404803,10.9386,63.127,25.6492,80.7898,0.260478,58.4185,62.25,52,8268.87,0,0,0,0,6.21415,0.222588,0.070097,0.810728,-77.17,1.6,147,1727,1850,136.438,68.8952,932.862,35401,240.823,0.33657,0.12792,0,0.428571,1,0,0,0,1830,2892.24
52405,Narino,0,0,1,1,1,0,3,0,0,0,0,0,9,1.11665,0.20384,39.4328,36.7015,13.9373,23.0546,0.45529,18.6458,41.72,35,5153.59,0,0,0,0,26.8141,,,,-77.35,1.9,316,1645,1780,92.896,78.9899,19.481,11047,34.9589,0.211967,0.0219241,0,1,0.642857,0,0,0,1977,2892.24
52411,Narino,0,1,1,1,1,0,4,0,0,1,0,0,14,0.936222,0.232982,57.7236,65.191,17.7517,63.9323,0.204125,20.5537,52.06,37,1207.46,0,0,0,0,20.9758,0.177534,0.0843095,0.633653,-77.55,1.36,146,1200,1615,124.293,120.513,213.843,18793,128.719,0.151979,0.293989,0,0.714286,1,0,1,0,1868,2892.24
52418,Narino,0,1,1,1,1,0,3,1,0,1,0,1,8,1.02905,0.338491,13.4095,28.7829,24.068,35.4715,0.271371,17.2419,39.51,38,5021.54,0,0,0,0,35.8806,0.242101,0,0.624342,-77.56,1.52,907,1588,1770,118.602,112.15,2252.02,15010,16.5491,0.298191,2.41742,0,0.833333,1,0,1,0,1870,2892.24
52427,Narino,0,0,2,1,0,1,2,1,0,1,0,0,9,1.78374,0.168598,33.9912,8.72905,3.63129,9.7067,0.830627,3.44515,28.43,31,14766.5,0,0,0,0,10.1318,0.0916399,0.0162328,0.050536,-78.23,1.8,1745,28,4290,65.8632,176.925,191.897,10925,6.26075,0.249518,116.812,0,0.328767,0.273973,0,0,0,1871,2892.24
52435,Narino,0,0,1,1,0,1,3,0,0,0,0,0,15,0.877713,0.269818,29.2947,43.728,15.7679,68.5815,0.214035,47.5938,53.94,48,5456.46,0,0,0,0,1.88879,0.30739,0.0568027,0.253742,-77.85,1.08,531,1809,2360,106.046,166.093,208.071,12569,23.6704,0.102573,0.0858045,0,0.0285714,1,0.0159858,1,0,1646,1126
52473,Narino,0,0,1,1,1,0,2,0,0,0,0,1,7,1.24295,0.294192,20,0.0804505,0,10.4586,0.55328,18.8418,26.04,36,1912.42,0,0,0,0,95.1305,0.0641443,0.036891,0.0188679,-78.46,2.57,678,20,2458,12.6326,218.377,78657.1,9513,14.031,0.28824,58.3935,0,0.416667,0,0,0,0,1874,2892.24
52490,Narino,0,0,1,2,1,0,6,0,0,0,0,0,15,2.51794,0.336241,26.2647,0.855676,0.0855676,4.13577,0.547365,16.777,43.14,39,5043.62,0,0,0,0,73.6719,,,,-78.38,2.4,990,2546,660,26.8986,199.146,62471.6,25177,25.4313,0.319109,72.4024,0,0.25,0,0,0,0,1975,2892.24
52506,Narino,0,0,1,1,0,1,3,1,0,0,0,0,15,0.966033,0.377926,30.2876,75.3384,17.7444,88.1955,0.318846,45.7048,46.81,44,4401.05,0,0,0,0,4.56658,0.330107,0.0899841,0.929094,-77.59,1.03,66,2877,1020,142.179,144.071,2086.7,8095,122.651,0.298892,0,0,1,1,0,1,0,1664,2892.24
52520,Narino,0,0,1,1,1,1,3,1,0,0,0,0,6,1.36995,0.382717,115.132,40.6593,1.53846,11.282,0.338318,24.2968,39.32,40,0,0,0,0,0,70.3412,,,,-78.7,2.07,956,2,2148,13.6253,226.161,33538.8,8382,8.76778,0.523521,52.833,0,0.818182,0,0.105,0,0,1971,400
52540,Narino,0,0,1,1,0,1,2,1,0,0,0,0,12,1.38448,0.355558,12.567,36.9916,5.73816,8.07799,0.622674,21.0335,53.36,38,9418.52,0,0,0,0,42.1093,,,,-77.49,1.63,467,880,1040,107.191,100.633,309.849,11903,25.4882,0.165622,2.37697,0,0.875,0.875,0,0,0,1972,2892.24
52560,Narino,0,0,1,2,0,1,3,0,0,0,0,0,19,0.56735,0.246428,17.9093,85.3403,15.4014,82.9407,0.216818,35.9946,57.43,43,2624.25,0,0,0,0,9.81664,,,,-77.6,0.82,288,2746,1050,169.47,164.367,7162.24,15511,53.8576,0.140986,0,0,0,1,0,0,0,1550,2892.24
52565,Narino,0,,,,,,,,,,,,15,0.143597,0.035312,57.0759,1.49137,0.470958,18.7598,0.118039,3.70488,41.47,31,323.196,0,0,0,0,14.4429,,,,-77.64,1.27,42,1817,1830,124.726,134.119,0,11333,269.833,0.226789,0.0187815,0,0.5,1,0,0,0,1992,2892.24
52573,Narino,0,1,1,1,0,1,3,1,0,0,0,0,24,0.793791,0.548214,30.7471,73.0263,25.8224,78.0702,0.347892,47.509,53.85,48,19622.9,0,0,0,0,12.7452,0.370724,0.105798,0.879602,-77.54,0.89,359,2817,1040,173.557,152.85,8678,11863,33.0446,0.254214,0.0241756,0,0,1,0,0,0,1825,2892.24
52585,Narino,0,1,1,1,1,1,10,0,0,0,0,0,45,0.966259,0.561519,119.231,60.9433,21.8128,69.6143,0.304012,63.2615,59.06,52,6486.82,0,0,0,0,0.380752,0.48409,0.115529,0.776713,-77.67,0.89,135,3014,960,141.372,165.984,647.916,18246,135.155,0.27269,0.0147525,0,1,1,0.0119581,1,0,1863,4014
52612,Narino,0,1,1,1,1,0,3,1,0,0,0,0,17,1.53211,0.36899,15.9722,41.8605,24.3632,64.0089,0.655505,23.8187,42.25,45,13931.3,0,0,0,0,2.13804,0.231501,0.0659522,0.272053,-78.19,1.13,2422,1181,3480,87.2608,172.036,2778.65,12495,5.15896,0.182208,1.07311,0,0.214286,1,0,0,0,1881,1025
52621,Narino,0,0,2,1,0,1,3,0,0,0,0,0,12,1.45482,0.151556,515.152,39.0388,11.0461,54.7416,0.328404,9.9517,37.54,31,10720.9,0,0,0,0,14.6466,,,,-78.31,1.71,1342,1181,3480,19.2636,186.244,10089,10705,7.9769,0.124937,176.074,0,0.607143,0,0.179063,0,0,1730,3200
52678,Narino,0,1,1,1,0,0,11,0,1,1,1,1,42,0.528753,0.195383,13.5394,50.7909,16.5578,55.1589,0.166498,18.2447,48.78,42,4072.6,0,0,0,0,23.3689,0.26451,0.0373986,0.750559,-77.61,1.34,765,1535,1740,100.26,130.688,64.699,60188,78.6771,0.181029,0.473027,0,0.464286,1,0,1,0,1837,2892.24
52683,Narino,0,1,1,1,0,1,5,1,0,1,0,1,44,0.846721,0.469394,14.6904,87.7579,44.9243,86.9601,0.2854,43.1609,57.83,54,6219.83,0,0,0,0,12.1112,0.278437,0.0621363,0.739818,-77.5,1.29,97,1817,1830,136.109,119.489,69.186,26410,272.268,0.35384,0.427204,0,0,1,0,0,0,1866,2892.24
52685,Narino,0,,,,,,,,,,,,18,0.331341,0.097105,32.5742,26.007,17.0753,64.7986,0.267605,16.2757,48.85,40,1228.2,0,0,0,0,4.99555,,,,-77.05,1.53,70,100,2250,152.697,66.917,302.06,10699,152.843,0.247204,0,0,0,1,0,0,0,,2892.24
52687,Narino,0,0,1,1,1,0,3,0,0,0,0,1,188,1.32163,0.287543,70.881,45.464,9.48753,64.5776,0.417992,38.0536,50.69,41,9006.3,0,0,1,0,12.781,0.331316,0.0610583,0.688263,-77.25,1.51,267,2150,1740,137.174,82.3193,1712.67,17880,66.9663,0.115857,0.128843,0,0.6,1,0,0,0,1810,2892.24
52693,Narino,0,1,1,1,0,3,5,1,0,0,0,0,21,0.961153,0.365402,11.2684,36.9925,25.1128,68.6466,0.162555,36.176,60.85,44,2553.23,0,0,1,0,1.0764,0.299325,0.0813266,0.367212,-77.03,1.67,108,36,5910,141.167,53.4042,71.693,20288,187.852,0.21815,0.125532,0,0,1,0,0,0,1763,2892.24
52694,Narino,0,,,,,,,,,,,,17,0.823685,0.102506,63.4921,33.7534,7.11071,68.9469,0.427286,31.5693,48.87,41,2639.83,0,0,0,0,4.00363,,,,-77.14,1.56,60,100,2250,146.373,71.0757,2783.95,7221,120.35,0.197413,0,0,0,1,0,0,0,,2892.24
52696,Narino,0,0,1,2,0,1,3,0,0,0,0,0,21,1.20052,0.092275,45.3338,1.06334,0.0924642,19.0938,0.27209,20.9728,0,35,23757.3,3,3,2,0,82.0953,,,,-78.08,2.56,1232,5,4000,36.4212,160.617,20930.8,18105,14.6956,0.240341,51.3908,0,0.030303,0.19697,0.0870855,0,1,1600,3709
52699,Narino,0,0,1,1,1,0,3,0,0,0,0,0,8,0.853396,0.173112,31.1099,60.5898,36.7292,48.5255,0.318858,9.6,40.02,46,128.383,0,0,0,0,14.3623,0.159084,0.0269122,0.703683,-77.71,1.23,555,2600,1510,110.544,143.142,1743.16,3969,7.15135,0.150002,0.0852851,0,0.473684,1,0,0,0,1869,2892.24
52720,Narino,0,0,1,1,0,1,3,0,0,0,0,0,11,0.867552,0.373364,69.2641,83.9529,26.2082,88.29,0.321328,44.14,57.78,47,8768.23,0,0,1,0,0.119095,0.553748,0.0988142,0.886896,-77.65,1.04,133,3000,960,129.878,152.456,1540.74,10034,75.4436,0.253255,0,0,0.75,1,0.0056437,0,0,1849,2835
52786,Narino,0,1,1,1,1,0,3,1,0,0,0,0,27,1.49684,0.624002,15.6679,61.2797,28.0439,64.0951,0.322118,44.8632,50.89,44,25698.6,0,0,0,0,21.3322,0.23304,0.0596794,0.762269,-77.31,1.58,245,1500,1730,128.466,85.4216,2386.94,14332,58.498,0.168678,0.558954,0,0.636364,1,0.0004259,0,0,1700,2348
52788,Narino,0,0,1,1,0,1,3,0,0,0,0,1,24,0.775527,0.254133,128.998,61.2526,12.9757,68.8942,0.243777,53.9308,51.62,42,22684.8,0,0,0,0,10.2829,0.233183,0.0539747,0.776023,-77.42,1.1,239,2403,1170,157.291,127.617,2755.61,16441,68.7908,0.153036,0,0,0,0.7,0,0,0,1840,2892.24
52835,Narino,0,1,1,1,0,5,27,0,1,1,0,1,206,1.63479,0.620689,38.0518,40.4631,5.51876,54.0933,0.401819,42.4573,57.66,52,22198.7,2,2,2,0,75.5864,0.159948,0.138911,0.179515,-78.83,1.79,3778,2,2148,12.2771,240.382,7661.31,136424,36.1101,0.502045,23.4826,0,0.19708,0,0.0523876,0,0,1794,2157
